,1,2,3,4,5
mean_test_RMSE,-0.05317798805753636,-0.05317798806119382,-0.05317798815905045,-0.053177988570079104,-0.05317798857850331
mean_fit_time,1.1302286863327027,1.1280092000961304,1.1302597045898437,1.151888871192932,1.1376177787780761
mean_train_RMSE,-0.053172613161623125,-0.05317261317922267,-0.0531726114255441,-0.05317261103055032,-0.053172614826299244
param_ridge__alpha,1.5463515822289584,1.5522637752063602,0.7684071705306555,0.4279898484823994,2.031835829826598
mean_train_R squared,0.24115441100043994,0.24115441049810343,0.2411544605526391,0.24115447182678668,0.24115436348626665
mean_test_R squared,0.24095759424745697,0.24095759419736176,0.24095758419204474,0.2409575693197504,0.2409575838313828
