,1,2,3,4,5
mean_test_RMSE,-0.054163949024438815,-0.055961226174005826,-0.05620527510052322,-0.059428031100973125,-0.05960431783826873
mean_fit_time,0.253907585144043,0.23056883811950685,0.2400947093963623,0.2368934392929077,0.22418880462646484
mean_train_RMSE,-0.05416319971689336,-0.05596159349346828,-0.056205626061375025,-0.059428278353325335,-0.05960456208271682
param_lasso__alpha,0.002280695888578119,0.011290431413903906,0.012443724365791027,0.022967235384741533,0.023419595259846073
mean_train_R squared,0.212617045753943,0.15946166478431595,0.15211498304433452,0.05209744551070998,0.0464655242270821
mean_test_R squared,0.2125558662338798,0.15943404132767472,0.15208649156977225,0.05205695464985155,0.04642435275412206
